ItemID,Name,resourcename,ResourceVariation,Class,Category,BuyCategory,WeaponSlot,Team,UsableMod,UseType,EquipType,ItemType,WaitAfterExpire,RepurchaseDiscountRate,userType
8026,#CSO2_ITEM_NAME_blueprint_m16a4,blueprint_m16a4,default,item,item,item,0,0,0,0,3,1,0,0,0
8027,#CSO2_ITEM_NAME_CHOCO_PIECE,CHOCO_PIECE,default,item,item,item,0,0,0,0,3,1,0,0,0
8028,#CSO2_ITEM_NAME_CHOCO_BAR,CHOCO_BAR,default,item,item,item,0,0,0,0,3,1,0,0,0
8029,#CSO2_ITEM_NAME_CANDY_PIECE,CANDY_PIECE,default,item,item,item,0,0,0,0,3,1,0,0,0
8030,#CSO2_ITEM_NAME_CANDY_BAR,CANDY_BAR,default,item,item,item,0,0,0,0,3,1,0,0,0
8041,#CSO2_ITEM_NAME_m16a4_box_1,m16a4_box,default,item,item,item,0,0,0,0,3,1,0,0,0
8042,#CSO2_ITEM_NAME_m16a4_box_2,m16a4_box,default,item,item,item,0,0,0,0,3,1,0,0,0
8043,#CSO2_ITEM_NAME_m16a4_box_3,m16a4_box,default,item,item,item,0,0,0,0,3,1,0,0,0
8044,#CSO2_ITEM_NAME_blueprint_beowulf,blueprint_beowulf,default,item,item,item,0,0,0,0,3,1,0,0,0
8045,#CSO2_ITEM_NAME_letteritem01,event_letteritem01,default,item,item,item,0,0,0,0,3,1,0,0,0
8046,#CSO2_ITEM_NAME_letteritem02,event_letteritem02,default,item,item,item,0,0,0,0,3,1,0,0,0
8047,#CSO2_ITEM_NAME_letteritem03,event_letteritem03,default,item,item,item,0,0,0,0,3,1,0,0,0
8048,#CSO2_ITEM_NAME_letteritem04,event_letteritem04,default,item,item,item,0,0,0,0,3,1,0,0,0
8049,#CSO2_ITEM_NAME_letteritem05,event_letteritem05,default,item,item,item,0,0,0,0,3,1,0,0,0
8050,#CSO2_ITEM_NAME_letteritem06,event_letteritem06,default,item,item,item,0,0,0,0,3,1,0,0,0
8051,#CSO2_ITEM_NAME_S_partbox,s_partbox,default,item,item,item,0,0,0,0,3,1,0,0,0
8052,#CSO2_ITEM_NAME_A_partbox,a_partbox,default,item,item,item,0,0,0,0,3,1,0,0,0
8053,#CSO2_ITEM_NAME_B_partbox,b_partbox,default,item,item,item,0,0,0,0,3,1,0,0,0
8054,#CSO2_ITEM_NAME_C_partbox,c_partbox,default,item,item,item,0,0,0,0,3,1,0,0,0
8060,#CSO2_ITEM_NAME_mosinnagant_box_1,mosinnagant_box,default,item,item,item,0,0,0,0,3,1,0,0,0
8061,#CSO2_ITEM_NAME_mosinnagant_box_2,mosinnagant_box,default,item,item,item,0,0,0,0,3,1,0,0,0
8062,#CSO2_ITEM_NAME_mosinnagant_box_3,mosinnagant_box,default,item,item,item,0,0,0,0,3,1,0,0,0
8063,#CSO2_ITEM_NAME_blueprint_svt40,blueprint_svt40,default,item,item,item,0,0,0,0,3,1,0,0,0
8064,#CSO2_ITEM_NAME_svt40_box_1,svt40_box,default,item,item,item,0,0,0,0,3,1,0,0,0
8065,#CSO2_ITEM_NAME_svt40_box_2,svt40_box,default,item,item,item,0,0,0,0,3,1,0,0,0
8066,#CSO2_ITEM_NAME_svt40_box_3,svt40_box,default,item,item,item,0,0,0,0,3,1,0,0,0
8067,#CSO2_ITEM_NAME_blueprint_dragunov,blueprint_dragunov,default,item,item,item,0,0,0,0,3,1,0,0,0
8068,#CSO2_ITEM_NAME_svd_box_1,svd_box,default,item,item,item,0,0,0,0,3,1,0,0,0
8069,#CSO2_ITEM_NAME_svd_box_2,svd_box,default,item,item,item,0,0,0,0,3,1,0,0,0
8070,#CSO2_ITEM_NAME_svd_box_3,svd_box,default,item,item,item,0,0,0,0,3,1,0,0,0
8071,#CSO2_ITEM_NAME_blueprint_sv98,blueprint_sv98,default,item,item,item,0,0,0,0,3,1,0,0,0
8072,#CSO2_ITEM_NAME_beowulf_box_1,beowulf_box,default,item,item,item,0,0,0,0,3,1,0,0,0
8073,#CSO2_ITEM_NAME_beowulf_box_2,beowulf_box,default,item,item,item,0,0,0,0,3,1,0,0,0
8074,#CSO2_ITEM_NAME_beowulf_box_3,beowulf_box,default,item,item,item,0,0,0,0,3,1,0,0,0
8533,#CSO2_ITEM_NAME_zombie_essence,zombie_essence,default,item,item,item,0,0,0,0,3,1,0,0,0
8534,#CSO2_ITEM_NAME_phobos_parasite,phobos_parasite,default,item,item,item,0,0,0,0,3,1,0,0,0
8535,#CSO2_ITEM_NAME_phobos_claw,phobos_claw,default,item,item,item,0,0,0,0,3,1,0,0,0
8536,#CSO2_ITEM_NAME_phobos_wing,phobos_wing,default,item,item,item,0,0,0,0,3,1,0,0,0
8537,#CSO2_ITEM_NAME_phobos_skull,phobos_skull,default,item,item,item,0,0,0,0,3,1,0,0,0
8500,#CSO2_ITEM_NAME_recipeboost_type0,recipeboost_high,default,recipeboostItem,item,item,0,0,0,0,3,1,0,0,0
8501,#CSO2_ITEM_NAME_recipeboost_type1,recipeboost_mid,default,recipeboostItem,item,item,0,0,0,0,3,1,0,0,0
8502,#CSO2_ITEM_NAME_recipeboost_type2,recipeboost_low,default,recipeboostItem,item,item,0,0,0,0,3,1,0,0,0
8503,#CSO2_ITEM_NAME_recipeboost_type3,recipeboost_double,default,recipeboostItem,item,item,0,0,0,0,3,1,0,0,0
8505,#CSO2_ITEM_NAME_lisa02piece1,lisa02piece1,default,item,item,item,0,0,0,0,3,1,0,0,0
8506,#CSO2_ITEM_NAME_lisa02piece2,lisa02piece2,default,item,item,item,0,0,0,0,3,1,0,0,0
8507,#CSO2_ITEM_NAME_lisa02piece3,lisa02piece3,default,item,item,item,0,0,0,0,3,1,0,0,0
8508,#CSO2_ITEM_NAME_lisa02piece4,lisa02piece4,default,item,item,item,0,0,0,0,3,1,0,0,0
8509,#CSO2_ITEM_NAME_lisa02piece5,lisa02piece5,default,item,item,item,0,0,0,0,3,1,0,0,0
8510,#CSO2_ITEM_NAME_lisa02blueprint,lisa02blueprint,default,item,item,item,0,0,0,0,3,1,0,0,0
8511,#CSO2_ITEM_NAME_magpiepiece1,magpiepiece1,default,item,item,item,0,0,0,0,3,1,0,0,0
8512,#CSO2_ITEM_NAME_magpiepiece2,magpiepiece2,default,item,item,item,0,0,0,0,3,1,0,0,0
8513,#CSO2_ITEM_NAME_magpiepiece3,magpiepiece3,default,item,item,item,0,0,0,0,3,1,0,0,0
8514,#CSO2_ITEM_NAME_magpiepiece4,magpiepiece4,default,item,item,item,0,0,0,0,3,1,0,0,0
8515,#CSO2_ITEM_NAME_blueprint_silverwea,blueprint_silverwea,default,item,item,item,0,0,0,0,3,1,0,0,0
8516,#CSO2_ITEM_NAME_silverwea_box,silverwea_box,default,item,item,item,0,0,0,0,3,1,0,0,0
8517,#CSO2_ITEM_NAME_silverwea_piece,silverwea_piece,default,item,item,item,0,0,0,0,3,1,0,0,0
8538,#CSO2_ITEM_NAME_kenji_box,kenji_box,default,item,item,item,0,0,0,0,3,1,0,0,0
8539,#CSO2_ITEM_NAME_joe_box,joe_box,default,item,item,item,0,0,0,0,3,1,0,0,0
8540,#CSO2_ITEM_NAME_special_decomposer,recipeblack,default,item,item,item,0,0,0,0,3,1,0,0,0
8541,#CSO2_ITEM_NAME_carrie01_piece,carrie01_piece,default,item,item,item,0,0,0,0,3,1,0,0,0
8542,#CSO2_ITEM_NAME_viper01_piece,viper01_piece,default,item,item,item,0,0,0,0,3,1,0,0,0
8543,#CSO2_ITEM_NAME_m99railgun_box,m99railgun_box,default,item,item,item,0,0,0,0,3,1,0,0,0
8544,#CSO2_ITEM_NAME_harpoon_piece,harpoon_piece,default,item,item,item,0,0,0,0,3,1,0,0,0
8545,#CSO2_ITEM_NAME_luckybag04_piece,random_box_07_hongbao,default,item,item,item,0,0,0,0,3,1,0,0,0
8546,#CSO2_ITEM_NAME_oberon_parasite,oberon_parasite,default,item,item,item,0,0,0,0,3,1,0,0,0
8547,#CSO2_ITEM_NAME_oberon_claw,oberon_claw,default,item,item,item,0,0,0,0,3,1,0,0,0
8548,#CSO2_ITEM_NAME_oberon_tail,oberon_tail,default,item,item,item,0,0,0,0,3,1,0,0,0
8549,#CSO2_ITEM_NAME_oberon_skull,oberon_skull,default,item,item,item,0,0,0,0,3,1,0,0,0
8554,#CSO2_ITEM_NAME_tomahawkb_piece,tomahawkb_piece,default,item,item,item,0,0,0,0,3,1,0,0,0
8555,#CSO2_ITEM_NAME_blueprint_tomahawk,blueprint_tomahawk,default,item,item,item,0,0,0,0,3,1,0,0,0
8556,#CSO2_ITEM_NAME_dione_parasite,dione_parasite,default,item,item,item,0,0,0,0,3,1,0,0,0
8557,#CSO2_ITEM_NAME_dione_claw,dione_claw,default,item,item,item,0,0,0,0,3,1,0,0,0
8558,#CSO2_ITEM_NAME_dione_tail,dione_tail,default,item,item,item,0,0,0,0,3,1,0,0,0
8559,#CSO2_ITEM_NAME_dione_skull,dione_skull,default,item,item,item,0,0,0,0,3,1,0,0,0
8560,#CSO2_ITEM_NAME_HIDDENBAG_CHN_01,hiddenbag_chn,default,luckybag,item,item,-1,0,0,0,2,1,5,0,0
8561,#CSO2_ITEM_NAME_HIDDENBAG_CHN_02,hiddenbag_chn,default,luckybag,item,item,-1,0,0,0,2,1,5,0,0
8562,#CSO2_ITEM_NAME_HIDDENBAG_CHN_03,hiddenbag_chn,default,luckybag,item,item,-1,0,0,0,2,1,5,0,0
9000,#CSO2_ITEM_NAME_PROFILEFRAME_00,skin_miniprofile_2016_0,default,profileframe,item,item,-1,0,0,0,3,0,0,0,0
9001,#CSO2_ITEM_NAME_PROFILEFRAME_01,skin_miniprofile_2016_1,default,profileframe,item,item,-1,0,0,0,3,0,0,0,0
9002,#CSO2_ITEM_NAME_PROFILEFRAME_02,skin_miniprofile_2016_2,default,profileframe,item,item,-1,0,0,0,3,0,0,0,0
9003,#CSO2_ITEM_NAME_PROFILEFRAME_03,skin_miniprofile_2016_3,default,profileframe,item,item,-1,0,0,0,3,0,0,0,0
10001,#CSO2_ITEM_NAME_WELDMASK,head_weldmask,default,item,class,head,6,0,0,0,0,0,5,0,0
10002,#CSO2_ITEM_NAME_CBT_HEAD,head_cncbt,default,item,class,head,6,0,0,0,0,0,5,0,0
10003,#CSO2_ITEM_NAME_CHICKENHEAD,head_chicken,default,item,class,head,6,0,0,0,0,0,5,0,0
10004,#CSO2_ITEM_NAME_FLOWER,head_flower,default,item,class,head,6,0,0,0,0,0,5,0,0
10005,#CSO2_ITEM_NAME_HELMET,head_helmet01,default,item,class,head,6,0,0,0,0,0,5,0,0
10006,#CSO2_ITEM_NAME_KOALA,head_koala,default,item,class,head,6,0,0,0,0,0,5,0,0
10007,#CSO2_ITEM_NAME_XMAS01_HEAD,head_xmas01,default,item,class,head,6,0,0,0,0,0,5,0,0
10008,#CSO2_ITEM_NAME_GSTAR_HEAD,head_gstar,default,item,class,head,6,0,0,0,0,0,5,0,0
10009,#CSO2_ITEM_NAME_TWHAT,head_twhat,default,item,class,head,6,0,0,0,0,0,5,0,0
10010,#CSO2_ITEM_NAME_TWINDIAN,head_twindian,default,item,class,head,6,0,0,0,0,0,5,0,0
10011,#CSO2_ITEM_NAME_TWSATGAT,head_twsatgat,default,item,class,head,6,0,0,0,0,0,5,0,0
10012,#CSO2_ITEM_NAME_ANGELRING,head_angelring,default,item,class,head,6,0,0,0,0,0,5,0,0
10013,#CSO2_ITEM_NAME_CHINA01,head_china01,default,item,class,head,6,0,0,0,0,0,5,0,0
10014,#CSO2_ITEM_NAME_HEADCRAB,head_headcrab,default,item,class,head,6,0,0,0,0,0,5,0,0
10015,#CSO2_ITEM_NAME_LVUP02,head_lvup_02,default,item,class,head,6,0,0,0,0,0,5,0,0
10016,#CSO2_ITEM_NAME_LVUP01,head_lvup_01,default,item,class,head,6,0,0,0,0,0,5,0,0
10017,#CSO2_ITEM_NAME_LVUP03,head_lvup_03,default,item,class,head,6,0,0,0,0,0,5,0,0
10018,#CSO2_ITEM_NAME_NEWYEARHEAD,head_newyear,default,item,class,head,6,0,0,0,0,0,5,0,0
10019,#CSO2_ITEM_NAME_OBTHEAD,head_obt,default,item,class,head,6,0,0,0,0,0,5,0,0
10020,#CSO2_ITEM_NAME_PIGHEAD,head_pighead,default,item,class,head,6,0,0,0,0,0,5,0,0
10021,#CSO2_ITEM_NAME_RUDOLPH,head_rudolph,default,item,class,head,6,0,0,0,0,0,5,0,0
10022,#CSO2_ITEM_NAME_SNAKEYEAR,head_snakeyear,default,item,class,head,6,0,0,0,0,0,5,0,0
10023,#CSO2_ITEM_NAME_LVUP04,head_lvup_04,default,item,class,head,6,0,0,0,0,0,5,0,0
10024,#CSO2_ITEM_NAME_LVUP05,head_lvup_05,default,item,class,head,6,0,0,0,0,0,5,0,0
10025,#CSO2_ITEM_NAME_LVUP06,head_lvup_06,default,item,class,head,6,0,0,0,0,0,5,0,0
10026,#CSO2_ITEM_NAME_LVUP07,head_lvup_07,default,item,class,head,6,0,0,0,0,0,5,0,0
10027,#CSO2_ITEM_NAME_LVUP08,head_lvup_08,default,item,class,head,6,0,0,0,0,0,5,0,0
10028,#CSO2_ITEM_NAME_LVUP09,head_lvup_09,default,item,class,head,6,0,0,0,0,0,5,0,0
10029,#CSO2_ITEM_NAME_head_chuseok01,head_chuseok01,default,item,class,head,6,0,0,0,0,0,5,0,0
10030,#CSO2_ITEM_NAME_head_millet01,head_millet01,default,item,class,head,6,0,0,0,0,0,0,0,0
10031,#CSO2_ITEM_NAME_head_sunung,head_sunung,default,item,class,head,6,0,0,0,0,0,5,0,0
10032,#CSO2_ITEM_NAME_head_stopit,head_stopit,default,item,class,head,6,0,0,0,0,0,5,0,0
10033,#CSO2_ITEM_NAME_head_foxhead,head_foxhead,default,item,class,head,6,0,0,0,0,0,5,0,0
10034,#CSO2_ITEM_NAME_head_snl_kor,head_snl_kor,default,item,class,head,6,0,0,0,0,0,5,0,0
10035,#CSO2_ITEM_NAME_head_snl_jap,head_snl_jap,default,item,class,head,6,0,0,0,0,0,5,0,0
10036,#CSO2_ITEM_NAME_head_chieftain_helmat,head_chieftain_helmat,default,item,class,head,6,0,0,0,0,0,5,0,0
10037,#CSO2_ITEM_NAME_head_horseyear,head_horseyear,default,item,class,head,6,0,0,0,0,0,5,0,0
10038,#CSO2_ITEM_NAME_head_schoolhat,head_schoolhat,default,item,class,head,6,0,0,0,0,0,5,0,0
10039,#CSO2_ITEM_NAME_head_Taegeukgi,head_Taegeukgi,default,item,class,head,6,0,0,0,0,0,5,0,0
10040,#CSO2_ITEM_NAME_head_snl_mask,head_snl_mask,default,item,class,head,6,0,0,0,0,0,5,0,0
10041,#CSO2_ITEM_NAME_head_snl_qing,head_snl_qing,default,item,class,head,6,0,0,0,0,0,5,0,0
10042,#CSO2_ITEM_NAME_head_soccer,head_soccer,default,item,class,head,6,0,0,0,0,0,5,0,0
10043,#CSO2_ITEM_NAME_head_newbie,head_newbie,default,item,class,head,6,0,0,0,0,0,5,0,0
10044,#CSO2_ITEM_NAME_head_pumpkin,head_pumpkin,default,item,class,head,6,0,0,0,0,0,5,0,0
10045,#CSO2_ITEM_NAME_HEAD_gstar2014,head_gstar2014,default,item,class,head,6,0,0,0,0,0,5,0,0
10046,#CSO2_ITEM_NAME_HEAD_1year,head_1year,default,item,class,head,6,0,0,0,0,0,5,0,0
10047,#CSO2_ITEM_NAME_HEAD_sunglasshat,head_sunglasshat,default,item,class,head,6,0,0,0,0,0,5,0,0
10048,#CSO2_ITEM_NAME_HEAD_boardhelemt,head_boardhelemt,default,item,class,head,6,0,0,0,0,0,5,0,0
10049,#CSO2_ITEM_NAME_HEAD_mask_01,head_mask02,default,item,class,head,6,0,0,0,0,0,5,0,0
10050,#CSO2_ITEM_NAME_HEAD_mask_02,head_mask01,default,item,class,head,6,0,0,0,0,0,5,0,0
10051,#CSO2_ITEM_NAME_HEAD_koalaani,head_koalaani,default,item,class,head,6,0,0,0,0,0,5,0,0
10052,#CSO2_ITEM_NAME_HEAD_2015sheep,head_2015sheep,default,item,class,head,6,0,0,0,0,0,5,0,0
10053,#CSO2_ITEM_NAME_HEAD_cake,head_cake,default,item,class,head,6,0,0,0,0,0,5,0,0
10054,#CSO2_ITEM_NAME_HEAD_BASEBALL,head_baseball,default,item,class,head,6,0,0,0,0,0,5,0,0
10055,#CSO2_ITEM_NAME_HEAD_MAXHELMET,head_maxhelmet,default,item,class,head,6,0,3|36|37|44|45|46|48,0,0,0,5,0,0
10056,#CSO2_ITEM_NAME_HEAD_POLICECAP,head_policecap,default,item,class,head,6,0,0,0,0,0,5,0,0
10057,#CSO2_ITEM_NAME_HEAD_BENNY,head_benny,default,item,class,head,6,0,0,0,0,0,5,0,0
10058,#CSO2_ITEM_NAME_HEAD_vipfedora,head_vipfedora,default,item,class,head,6,0,0,0,0,0,5,0,0
10059,#CSO2_ITEM_NAME_HEAD_diyhelmet,head_diyhelmet,default,item,class,head,6,0,0,0,0,0,5,0,0
10060,#CSO2_ITEM_NAME_HEAD_chnact,head_chnact,default,item,class,head,6,0,0,0,0,0,5,0,0
10062,#CSO2_ITEM_NAME_head_witchhat,head_witchhat,default,item,class,head,6,0,0,0,0,0,5,0,0
10063,#CSO2_ITEM_NAME_head_spartan,head_spartan,default,item,class,head,6,0,0,0,0,0,5,0,0
10064,#CSO2_ITEM_NAME_head_realchicken,head_realchicken,default,item,class,head,6,0,0,0,0,0,5,0,0
10065,#CSO2_ITEM_NAME_head_horsestatue,head_horsestatue,default,item,class,head,6,0,0,0,0,0,5,0,0
10066,#CSO2_ITEM_NAME_head_2016monkey,head_2016monkey,default,item,class,head,6,0,0,0,0,0,5,0,0
10068,#CSO2_ITEM_NAME_head_zchelmet,head_zchelmet,default,item,class,head,6,0,3|36|37|44|45|46|48,0,0,0,5,0,0
10069,#CSO2_ITEM_NAME_head_frog,head_frog,default,item,class,head,6,0,3|37|36|48|7|50|40|41|43|8|38|47|51,0,0,0,5,0,0
10070,#CSO2_ITEM_NAME_head_2016spring,head_2016spring,default,item,class,head,6,0,0,0,0,0,5,0,0
10071,#CSO2_ITEM_NAME_head_head_chn1year,head_chn1year,default,item,class,head,6,0,0,0,0,0,5,0,0
10072,#CSO2_ITEM_NAME_head_head_rokahat,head_rokahat,default,item,class,head,6,0,0,0,0,0,5,0,0
10073,#CSO2_ITEM_NAME_head_panda,head_panda,default,item,class,head,6,0,0,0,0,0,5,0,0
10074,#CSO2_ITEM_NAME_head_nursehat,head_nursehat,default,item,class,head,6,0,0,0,0,0,5,0,0
10075,#CSO2_ITEM_NAME_head_hidecam,head_hidecam ,default,item,class,head,6,0,0,0,0,0,5,0,0
10077,#CSO2_ITEM_NAME_head_watermelon,head_watermelon,default,item,class,head,6,0,50,0,0,0,5,0,0
10078,#CSO2_ITEM_NAME_head_bicorne,head_bicorne,default,item,class,head,6,0,0,0,0,0,5,0,0
10079,#CSO2_ITEM_NAME_head_magpie,head_magpie,default,item,class,head,6,0,0,0,0,0,5,0,0
10080,#CSO2_ITEM_NAME_head_tammy01,head_tammy01,default,item,class,head,6,0,0,0,0,0,5,0,0
10081,#CSO2_ITEM_NAME_head_mari01,head_mari01,default,item,class,head,6,0,0,0,0,0,5,0,0
10082,#CSO2_ITEM_NAME_head_maxzombie,head_maxzombie,default,item,class,head,6,0,0,0,0,0,5,0,0
10083,#CSO2_ITEM_NAME_head_lightzombie,head_lightzombie,default,item,class,head,6,0,0,0,0,0,5,0,0
10084,#CSO2_ITEM_NAME_head_kwanwoo,head_kwanwoo,default,item,class,head,6,0,0,0,0,0,5,0,0
10085,#CSO2_ITEM_NAME_head_zombie_gold,head_zombie_gold,default,item,class,head,6,0,3|36|37|44|45|46|48|57|53|65,0,0,0,5,0,0
10086,#CSO2_ITEM_NAME_head_zombie_silver,head_zombie_silver,default,item,class,head,6,0,3|36|37|44|45|46|48|57|53|65,0,0,0,5,0,0
10087,#CSO2_ITEM_NAME_head_miu,head_catband,default,item,class,head,6,0,0,0,0,0,5,0,0
10088,#CSO2_ITEM_NAME_head_athena,head_athenamask,default,item,class,head,6,0,0,0,0,0,5,0,0
10089,#CSO2_ITEM_NAME_head_zombie,head_zombie,default,item,class,head,6,0,0,0,0,0,5,0,0
10090,#CSO2_ITEM_NAME_head_cowboy,head_cowboy,default,item,class,head,6,0,0,0,0,0,5,0,0
10091,#CSO2_ITEM_NAME_head_1111,head_1111,default,item,class,head,6,0,0,0,0,0,5,0,0
10092,#CSO2_ITEM_NAME_head_1111_silver,head_1111_silver,default,item,class,head,6,0,0,0,0,0,5,0,0
10093,#CSO2_ITEM_NAME_head_1111_gold,head_1111_gold,default,item,class,head,6,0,0,0,0,0,5,0,0
10096,#CSO2_ITEM_NAME_HEAD_mila03xmas,head_mila03xmas,default,item,class,head,6,0,0,0,0,0,5,0,0
10097,#CSO2_ITEM_NAME_HEAD_lisa03xmas,head_lisa03xmas,default,item,class,head,6,0,0,0,0,0,5,0,0
10098,#CSO2_ITEM_NAME_HEAD_space,head_space,default,item,class,head,6,0,0,0,0,0,5,0,0
10099,#CSO2_ITEM_NAME_HEAD_party,head_party,default,item,class,head,6,0,0,0,0,0,5,0,0
10100,#CSO2_ITEM_NAME_head_2017chicken,head_2017chicken,default,item,class,head,6,0,0,0,0,0,5,0,0
10101,#CSO2_ITEM_NAME_HEAD_choco,head_choco,default,item,class,head,6,0,0,0,0,0,5,0,0
10103,#CSO2_ITEM_NAME_head_fools01,head_fools01,default,item,class,head,6,0,0,0,0,0,5,0,0
10104,#CSO2_ITEM_NAME_head_bluephoenix,head_bluephoenix,default,item,class,head,6,0,0,0,0,0,5,0,0
10105,#CSO2_ITEM_NAME_head_miner,head_miner,default,item,class,head,6,0,0,0,0,0,5,0,0
10106,#CSO2_ITEM_NAME_head_key01,head_key01,default,item,class,head,6,0,0,0,0,0,5,0,0
10107,#CSO2_ITEM_NAME_head_key18,head_key18,default,item,class,head,6,0,0,0,0,0,5,0,0
10108,#CSO2_ITEM_NAME_head_key16gauss,head_key16gauss,default,item,class,head,6,0,0,0,0,0,5,0,0
10109,#CSO2_ITEM_NAME_head_key17xmas2016,head_key17xmas2016,default,item,class,head,6,0,0,0,0,0,5,0,0
10110,#CSO2_ITEM_NAME_head_key04amethyst2,head_key04amethyst2,default,item,class,head,6,0,0,0,0,0,5,0,0
10111,#CSO2_ITEM_NAME_head_key04watermelon,head_key04watermelon,default,item,class,head,6,0,0,0,0,0,5,0,0
10112,#CSO2_ITEM_NAME_head_key171111,head_key171111,default,item,class,head,6,0,0,0,0,0,5,0,0
10113,#CSO2_ITEM_NAME_head_crow,head_crow,default,item,class,head,6,0,0,0,0,0,5,0,0
10114,#CSO2_ITEM_NAME_head_arglass,head_arglass,default,item,class,head,6,0,0,0,0,0,5,0,0
10115,#CSO2_ITEM_NAME_head_phobos,head_phobos,default,item,class,head,6,0,3|36|37|44|45|46|48|57|53|65,0,0,0,5,0,0
10116,#CSO2_ITEM_NAME_head_key19_ice2,head_key19_ice2,default,item,class,head,6,0,0,0,0,0,5,0,0
10118,#CSO2_ITEM_NAME_head_giantvr,head_giantvr,default,item,class,head,6,0,0,0,0,0,5,0,0
10119,#CSO2_ITEM_NAME_head_carrie01,head_carrie01,default,item,class,head,6,0,0,0,0,0,5,0,0
10120,#CSO2_ITEM_NAME_head_viper01,head_viper01,default,item,class,head,6,0,0,0,0,0,5,0,0
10121,#CSO2_ITEM_NAME_head_maple,head_maple,default,item,class,head,6,0,0,0,0,0,5,0,0
10122,#CSO2_ITEM_NAME_head_oberon,head_oberon,default,item,class,head,6,0,3|36|37|44|45|46|48|57|53|65,0,0,0,5,0,0
10123,#CSO2_ITEM_NAME_head_key20,head_key20,default,item,class,head,6,0,0,0,0,0,5,0,0
10124,#CSO2_ITEM_NAME_head_choi02,head_choi02,default,item,class,head,6,0,0,0,0,0,5,0,0
10125,#CSO2_ITEM_NAME_head_yuri02,head_yuri02,default,item,class,head,6,0,0,0,0,0,5,0,0
10126,#CSO2_ITEM_NAME_head_dione,head_dione,default,item,class,head,6,0,3|36|37|44|45|46|48|57|53|65,0,0,0,5,0,0
10127,#CSO2_ITEM_NAME_head_key21,head_key21,default,item,class,head,6,0,0,0,0,0,5,0,0
10128,#CSO2_ITEM_NAME_head_key22xmas2017,head_key22xmas2017,default,item,class,head,6,0,0,0,0,0,5,0,0
10129,#CSO2_ITEM_NAME_head_helga01xmas,head_helga01xmas,default,item,class,head,6,0,0,0,0,0,5,0,0
10130,#CSO2_ITEM_NAME_head_white01xmas,head_white01xmas,default,item,class,head,6,0,0,0,0,0,5,0,0
10131,#CSO2_ITEM_NAME_head_2018dog,head_2018dog,default,item,class,head,6,0,0,0,0,0,5,0,0
20001,#CSO2_ITEM_NAME_LPG,back_lpg,default,item,class,back,8,0,0,0,0,0,5,0,0
20002,#CSO2_ITEM_NAME_CBT_BACK,back_cncbt,default,item,class,back,8,0,0,0,0,0,5,0,0
20003,#CSO2_ITEM_NAME_DRUM,back_drum,default,item,class,back,8,0,0,0,0,0,5,0,0
20004,#CSO2_ITEM_NAME_KEY,back_keyboard,default,item,class,back,8,0,0,0,0,0,5,0,0
20005,#CSO2_ITEM_NAME_WING,back_wing,default,item,class,back,8,0,0,0,0,0,5,0,0
20006,#CSO2_ITEM_NAME_XMAS01_BACK,back_xmas01,default,item,class,back,8,0,0,0,0,0,5,0,0
20007,#CSO2_ITEM_NAME_GSTAR_BACK,back_gstar,default,item,class,back,8,0,0,0,0,0,5,0,0
20008,#CSO2_ITEM_NAME_TWBACK01,back_twback01,default,item,class,back,8,0,0,0,0,0,5,0,0
20009,#CSO2_ITEM_NAME_TWBACK02,back_twback02,default,item,class,back,8,0,0,0,0,0,5,0,0
20010,#CSO2_ITEM_NAME_CHNBACK,back_chnback01,default,item,class,back,8,0,0,0,0,0,5,0,0
20011,#CSO2_ITEM_NAME_GUITAR,back_guitar,default,item,class,back,8,0,0,0,0,0,5,0,0
20012,#CSO2_ITEM_NAME_KEYBOARD,back_keyboard,default,item,class,back,8,0,0,0,0,0,5,0,0
20013,#CSO2_ITEM_NAME_NEWYEARBACK,back_newyear,default,item,class,back,8,0,0,0,0,0,5,0,0
20014,#CSO2_ITEM_NAME_OBTBACK,back_obt,default,item,class,back,8,0,0,0,0,0,5,0,0
20015,#CSO2_ITEM_NAME_PIGBACK,back_pigback,default,item,class,back,8,0,0,0,0,0,5,0,0
20016,#CSO2_ITEM_NAME_SLEIGH,back_sleigh,default,item,class,back,8,0,0,0,0,0,5,0,0
20017,#CSO2_ITEM_NAME_SNAKEYEARBACK,back_snakeyear,default,item,class,back,8,0,0,0,0,0,5,0,0
20018,#CSO2_ITEM_NAME_VALVE,back_valve,default,item,class,back,8,0,0,0,0,0,5,0,0
20019,#CSO2_ITEM_NAME_guide,back_guide,default,item,class,back,8,0,0,0,0,0,5,0,0
20020,#CSO2_ITEM_NAME_back_chuseok01,back_chuseok01,default,item,class,back,8,0,0,0,0,0,5,0,0
20021,#CSO2_ITEM_NAME_back_foxtail,back_foxtail,default,item,class,back,8,0,0,0,0,0,5,0,0
20022,#CSO2_ITEM_NAME_back_turtleshell,back_turtleshell,default,item,class,back,8,0,0,0,0,0,5,0,0
20023,#CSO2_ITEM_NAME_back_pigbag,back_pigbag,default,item,class,back,8,0,0,0,0,0,5,0,0
20024,#CSO2_ITEM_NAME_back_millet01,back_millet01,default,item,class,back,8,0,0,0,0,0,0,0,0
20025,#CSO2_ITEM_NAME_back_sunung,back_sunung,default,item,class,back,8,0,0,0,0,0,5,0,0
20026,#CSO2_ITEM_NAME_back_racoon_tail,back_racoon,default,item,class,back,8,0,0,0,0,0,5,0,0
